DateCreated_GMT,LandUse,Grazed,GrazingAnimals,Flooding,Slope,SlopeShape,BedrockDepth,RockFragments0-1cm,Texture0-1cm,SoilColor0_1cm_rgb,RockFragments1-10cm,Texture1-10cm,SoilColor1_10cm_rgb,RockFragments10-20cm,Texture10-20cm,SoilColor10_20cm_rgb,RockFragments20-50cm,Texture20-50cm,SoilColor20_50cm_rgb,RockFragments50-70cm,Texture50-70cm,SoilColor50_70cm_rgb,RockFragments70-100cm,Texture70-100cm,SoilColor70_100cm_rgb,RockFragments100-120cm,Texture100-120cm,SoilColor100_120cm_rgb,VerticalCracking,SurfaceSalt,DepthToLimitingLayer,WaterTableDepth,LimeRequired,SurfaceRockCover,LCC_Class,PhotoSoilPit_url,PhotoSoilSample_url,PhotoLandscapeNorth_url,PhotoLandscapeEast_url,PhotoLandscapeSouth_url,PhotoLandscapeWest_url,Elevation_m,FAOGrowingPeriodLength_days,AridityIndex,Notes,LocationRanKEDSoil,Region,Texture,Recommandation
45013.0,0.7395833333333333,SAVANNA,TRUE,",CATTLE,GOAT,SHEEP",Rare,gentle,3-5%,",LINEAR",SANDY,LOAM,LOAMY,SAND,LOAMY,SAND,SANDY,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,Worse,yield,yield,yield,yield,Kolda,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.7701388888888889,SAVANNA,TRUE,",CATTLE,GOAT,SHEEP",Rare,flat,0-2%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,LOAMY,SAND,SANDY,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,Worse,yield,yield,yield,yield,Kolda,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45013.0,0.7701388888888889,SAVANNA,TRUE,",CATTLE,GOAT,SHEEP",Rare,flat,0-2%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,LOAMY,SAND,SANDY,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,Worse,yield,yield,yield,yield,Kolda,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45013.0,0.4680555555555555,GRASSLAND,TRUE,",CATTLE,GOAT,SHEEP",Rare,flat,0-2%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kolda,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.4680555555555555,GRASSLAND,TRUE,",CATTLE,GOAT,SHEEP",Rare,flat,0-2%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kolda,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.5104166666666666,GRASSLAND,TRUE,",CATTLE,GOAT,SHEEP",Rare,flat,0-2%,"LINEAR,",LOAMY,SAND,LOAMY,SAND,CLAY,LOAM,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kolda,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45013.0,0.5104166666666666,GRASSLAND,TRUE,",CATTLE,GOAT,SHEEP",Rare,flat,0-2%,"LINEAR,",LOAMY,SAND,LOAMY,SAND,CLAY,LOAM,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kolda,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.5520833333333333,GRASSLAND,TRUE,",CATTLE,GOAT,SHEEP",Rare,flat,0-2%,"LINEAR,",CLAY,LOAM,CLAY,LOAM,CLAY,CLAY,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kolda,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45013.0,0.5520833333333333,GRASSLAND,TRUE,",CATTLE,GOAT,SHEEP",Rare,flat,0-2%,"LINEAR,",CLAY,LOAM,CLAY,LOAM,CLAY,CLAY,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kolda,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45013.0,0.5805555555555556,GRASSLAND,TRUE,",CATTLE,GOAT,SHEEP",Rare,flat,0-2%,"LINEAR,",LOAMY,SAND,LOAMY,SAND,CLAY,LOAM,SANDY,CLAY,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kolda,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45013.0,0.5805555555555556,GRASSLAND,TRUE,",CATTLE,GOAT,SHEEP",Rare,flat,0-2%,"LINEAR,",LOAMY,SAND,LOAMY,SAND,CLAY,LOAM,SANDY,CLAY,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kolda,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45013.0,0.7020833333333333,GRASSLAND,TRUE,",CATTLE,GOAT,SHEEP",Rare,flat,0-2%,",LINEAR",LOAMY,SAND,LOAMY,SAND,CLAY,LOAM,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kolda,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.7020833333333333,GRASSLAND,TRUE,",CATTLE,GOAT,SHEEP",Rare,flat,0-2%,",LINEAR",LOAMY,SAND,LOAMY,SAND,CLAY,LOAM,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kolda,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.71875,GRASSLAND,TRUE,",CATTLE,GOAT,SHEEP",Rare,gentle,3-5%,"LINEAR,",LOAM,LOAM,CLAY,LOAM,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kolda,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45013.0,0.71875,GRASSLAND,TRUE,",CATTLE,GOAT,SHEEP",Rare,gentle,3-5%,"LINEAR,",LOAM,LOAM,CLAY,LOAM,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kolda,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45013.0,0.7319444444444444,GRASSLAND,TRUE,",CATTLE,GOAT,SHEEP",Rare,flat,0-2%,"LINEAR,",LOAMY,SAND,LOAMY,SAND,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kolda,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.7319444444444444,GRASSLAND,TRUE,",CATTLE,GOAT,SHEEP",Rare,flat,0-2%,"LINEAR,",LOAMY,SAND,LOAMY,SAND,SANDY,CLAY,LOAM,SANDY,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kolda,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.7472222222222222,GRASSLAND,TRUE,",CATTLE,GOAT,SHEEP",Rare,flat,0-2%,"LINEAR,",LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,SANDY,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kolda,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.7472222222222222,GRASSLAND,TRUE,",CATTLE,GOAT,SHEEP",Rare,flat,0-2%,"LINEAR,",LOAMY,SAND,LOAMY,SAND,LOAMY,SAND,SANDY,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kolda,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.7763888888888889,GRASSLAND,TRUE,",CATTLE,GOAT,SHEEP",Rare,flat,0-2%,"LINEAR,",LOAM,LOAM,CLAY,LOAM,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kolda,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45013.0,0.7763888888888889,GRASSLAND,TRUE,",CATTLE,GOAT,SHEEP",Rare,flat,0-2%,"LINEAR,",LOAM,LOAM,CLAY,LOAM,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Kolda,Sable limoneux,Ajouter un peu de matière organique pour équilibrer la rétention d'eau et la perméabilité.
45046.0,0.6430555555555556,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,",LINEAR",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,Thiès,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45046.0,0.6430555555555556,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,",LINEAR",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,Thiès,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.367361111111111,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,SAND,SAND,SAND,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Thiès,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.367361111111111,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,SAND,SAND,SAND,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Thiès,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.3805555555555555,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,",LINEAR",SAND,SAND,SAND,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,undefined,yield,yield,yield,yield,yield,yield,yield,Thiès,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.3805555555555555,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,",LINEAR",SAND,SAND,SAND,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,undefined,yield,yield,yield,yield,yield,yield,yield,Thiès,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.3854166666666666,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,",LINEAR",SANDY,LOAM,SANDY,LOAM,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Worse,yield,yield,yield,yield,yield,Thiès,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.3854166666666666,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,",LINEAR",SANDY,LOAM,SANDY,LOAM,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Worse,yield,yield,yield,yield,yield,Thiès,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.3937499999999999,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,gentle,3-5%,",LINEAR",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Worse,yield,yield,yield,yield,yield,Thiès,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.3937499999999999,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,to,Occasional,gentle,3-5%,",LINEAR",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Worse,yield,yield,yield,yield,yield,Thiès,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.4069444444444445,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SAND,SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,Thiès,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.4069444444444445,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SAND,SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,Thiès,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.4159722222222221,SAVANNA,Occasional,gentle,3-5%,",LINEAR",No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,to,to,undefined,Worse,yield,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Thiès,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.4159722222222221,SAVANNA,Occasional,gentle,3-5%,",LINEAR",No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,to,to,undefined,Worse,yield,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Thiès,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.4340277777777777,GRASSLAND,flat,0-2%,SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Thiès,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.4340277777777777,GRASSLAND,flat,0-2%,SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Thiès,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.4388888888888888,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Thiès,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.4388888888888888,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Thiès,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.4486111111111111,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,undefined,yield,yield,yield,yield,yield,yield,yield,Thiès,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.4486111111111111,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,undefined,yield,yield,yield,yield,yield,yield,yield,Thiès,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.4638888888888888,TREE,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,yield,Thiès,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.4638888888888888,TREE,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,yield,Thiès,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.5243055555555555,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Better,yield,yield,yield,yield,yield,yield,yield,yield,Thiès,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45013.0,0.5243055555555555,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Better,yield,yield,yield,yield,yield,yield,yield,yield,Thiès,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45047.0,0.6479166666666667,CROPLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,>90%,8s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Thiès,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45047.0,0.6479166666666667,CROPLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,>90%,8s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Thiès,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45047.0,0.6534722222222222,TREE,TRUE,flat,0-2%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,>90%,8s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Thiès,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45047.0,0.6534722222222222,TREE,TRUE,flat,0-2%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,>90%,8s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Thiès,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45047.0,0.6576388888888888,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,>90%,8s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Thiès,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45047.0,0.6576388888888888,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,>90%,8s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Thiès,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
